input,output
realdonaldtrump moron trump want believ flagrant lie eye ear saw heard spoke coronaviru hoax continu america risk satisfi narcissist ego self obvious mental sick man 25th amend time,0
pearlqueen18 oh one trump sheepdrunk fox news coronaviru hoax,0
realdonaldtrump call coronaviru hoax,0
anoth whistleblow frontlin respiratori therapist step forward expos mani aspect fakeri coronaviru hoaxbut surpris themtub delet video covid_19 psyop plandemic2020 scamdem,0
maoistrebelnew j post fake news im sure he selfisol believ coronaviru hoax,0
emerg report coronaviru hoax end human civil choreograph pandem scare meant destroy populist upris establish nwo anonym realnew coronaviru,0
nightlypolit ye kayliar know like bothersom sprinkl statist coronaviru hoax,0
newtgingrich hoax like coronaviru hoax,0
anoth nurs give testimoni coronaviru hoax state surplu unus ventil nurs health staff report hospit empti filmyourhospit coronavirushoax boogaloo,0
benoit1184 global food crisi result trade restrict lockdown back coronaviru hoax mani peopl food crisi send earli death hoax never commun health control opportun engag repress,0
realdonaldtrump actual saw tv say coronaviru hoax downplay viru say noth also said wont come herey say fake news network blow proport nope said border close china nope,0
potu govmurphi seanhann ingraham tuckercarlson evid coronaviru hoax fulli expos must stop mr presid,0
emerg report coronaviru hoax end human civil,0
nytscienc susan_rac that hospitalis patient percentag patient die without prexist condit absolut miniscul 150 american die cov19 comorbid 16697 that 01 time end coronaviru hoax,0
thebeatwithari davidfrum 2020 elect rig democrat hadnt creat coronaviru hoax id head reelect donald j trump,0
emerg report coronaviru hoax end human civil,0
emerg report coronaviru hoax end human civil,0
emerg report coronaviru hoax end human civil,0
great mayoroflasvega carolyn goodman proudli offer great citi proof coronaviru hoax perhap arrang real unbias test presid realdonaldtrump bleach theori,0
emerg report coronaviru hoax end human civil,0
emerg report coronaviru hoax end human civil,0
coronaviru hoax msm wont tell norahodonnel exampl real report might tri sometim,0
emerg report coronaviru hoax end human civil choreograph pandem scare meant destroy populist upris establish nwo,0
oneunderscore__ yea mani peopl ingest household cleaner daili without coronaviru hoax go mani would talk ingest household cleaner normal nonviru day mean isnt ingest household cleaner normal heart attack car wreck ill wait,0
emerg report coronaviru hoax end human civil issu,0
emerg report coronaviru hoax end human civil,0
mcclatchydc carri confeder flag ar15 ralli mean mix bleach ammonia breath deepli sanit lung prevent coronaviru hoax ever harm,0
emerg report coronaviru hoax end human civil,0
emerg report coronaviru hoax end human civil,0
emerg report coronaviru hoax end human civil,0
infowar report emerg report coronaviru hoax end human civil,0
emerg report coronaviru hoax end human civil bannedvideo newswarscom covid19 coronaviru billgatesviru timetoopen,0
seanhann realdonaldtrump isnt rich come king coronaviru hoax hoax anytim peopl chang stori pretend like didnt,0
lorensethc sethabramson rememb coronaviru hoax invent hurt presid wonder happen one fox news quick sponsor disbelief scienc,0
emerg report coronaviru hoax end human civil bannedvideo infowar,0
seanhann russia collus hoax presum that like coronaviru hoax fool simpli disgust,0
axjnew 50000 dead coronaviru hoax,0
coronaviru hoax expos south africa via youtub,0
crazytown amend 25 russia hoax impeach coronaviru hoax still race reelect tri disinfect uv,0
northmantrad scientificecon market drive economi collaps inevit time coronaviru hoax,0
im wonder biblic 144000 allegor refer number peopl awak coronaviru hoax,0
enlight3nedgeek trump everyon involv 5g weaponri coronaviru hoax tweet mani time system totalitarian parti unit state code titl 8 1101 37ab lot follow cant handl whole truth yeah trump part whole thing,0
u stupid democrat need 2 b proud r geniu presid he found cure 2 coronaviru hoax gotta inject disinfect amp burn r skin n sun r salvat clorox lysol dont worri poison skin cancer christian r immun mark 1618,0
agwillliambarr tex_968 proof coronaviru hoax,0
aoc mistakenli out democrat congress ask peopl go back work isnt purpos coronaviru hoax forc everyon insid perpetu like said weve,0
inject bori johnson sweat prove coronaviru hoax,0
coronaviru fals flag oper involv entir swamp give takeoff runway narr everi agenc state govern would takeoff fli narr coronaviru hoax remind fals flag lead syrian cruis middl strike,0
donaldjtrumpjr oh pleas daili wire potu bone spur actual destroy america allow covid19 total infect us jan feb 12 march busi crow coronaviru hoax anyth,0
foxnew respons mani death fan lie miracl drug coronaviru hoax seanhann judgejeanin ingrahamangl blood hand,0
rememb announc follow trump foxnew disput coronaviru hoax us cdc warn disrupt everyday life spread coronaviru,0
coronaviru hoax,0
wonderstub acosta sourc trump he lie year laugh way bank sourc doesnt make right like coronaviru hoax peopl pathet,0
dem start russian collus hoax putin sat laugh us coronaviru hoax presid trump fell hoax listen deep stater china hope total ruin economi li xi ping laugh us,0
dagenmcdowel melissaafr dem start russian collus hoax putin sat laugh us coronaviru hoax presid trump fell hoax listen deep stater china hope total ruin economi li xi ping laugh us,0
realdonaldtrump coronaviru hoax,0
msnbc let maga ralli imagin cult follow look gather close around hoopin hollar scream coronaviru hoax step front protect bubbl tell he one,0
wonderclutz txhighdudgeon stevedeaceshow deac relinquish credibl call coronaviru hoax whine media host intellectu bereft talk point perman outrag victim right get natur old listen would resent,0
_alexhirsch lunat push coronaviru hoax peopl realli die,0
think good two part seri coronaviru hoax fauci lockdownextens sunris trump coronahoax auspol gateshack cuomo contacttrac covid19 covidー19 coronavirusupd coronacrisi billgat hongkong earthday,0
ye base think he victim coronaviru hoax one die fake,0
russia hoax hoax coronaviru hoax,0
heard conspiraci theori news media behind coronaviru hoax okay must miss secret meet,0
coronaviru hoax via youtub,0
empti hospit massiv amount layoff coronaviru hoax found five nurs will shed crocodil tear continu push lowest death toll cold season influenza common cold,0
beckybunzi actual dig specimen grave hole place specimen healthi american citizen die coronaviru hoax,0
scottpresl joebiden im windmil cancer survivor rake forest floor spare time sinc coronaviru hoax contain amp disappear like magic like russia hoax putin particip joe biden say moon plaid still vote trumpviru,0
must watch video dr buttar expos coronaviru hoax detail indepth eyeopen informationit time dr everywher speak,0
well today earth day amp coronaviru hoax look like demorat back old bag trick pull climat chang hoax like bad made tv movi abcnetwork keep play,0
coronaviru hoax,0
coronaviru hoax work goal destroy campaign donald trump allow hold anoth ralli theyv succeed crash economi ice cake democrat,0
conlaw60654 funder senatemajldr devinnun mattgaetz lindseygrahamsc surviv coronaviru hoax call prime exampl put parti countri ridicul extrem look liketrumpmad,0
repleezeldin realdonaldtrump whitehous trump final take step combat coronaviru hoax,0
would better advis sue presid govern talk coronaviru hoax missouri su china coronaviru impact,0
coronaviru hoax govern love crise,0
marcuslemoni think found coronaviru hoax,0
kiers02017542 told follow fire dem push coronaviru hoax complain figur speech,0
erictrump realdonaldtrump restart america restart world stop coronaviru hoax,0
sbg1 stage 1 go bowl exercis right stage 2 drink much bowl alley bar celebr stage 3 get drunk tattoo remind coronaviru hoax,0
forgotten long took gop act give 911 first respond due realli think give fuck first respond front line coronaviru hoax,0
kuhnhal coronaviru hoax pleas explain mean,0
starrynight620 bikachic1 the_resistor sexcounsel realdonaldtrump ummm ye version cover excus realiz bs sell wasnt bought new hoax democrat hoax like russian hoax like impeach hoax coronaviru hoax go watch last hate ralli well wait,0
invis enemi coronaviru hoax spread uncontrol realdonaldtrump see thing need wide avail test order loosen controlswhi hard focu,0
coronaviru hoax,0
klglass2 mitchellvii bill mitchel solicit donat keep dead state afloat wouldnt someth coronaviru hoax kill,0
davemixon brought coronaviru hoax,0
kyledcheney top coronaviru hoax trump barr continu lie russian hoax appar realiti hoax,0
highwiretalk spread ice coronaviru hoax,0
think crossfir hurrican fall well behind coronaviru hoax long list greatest polit scam american histori,0
repdougcollin even better idea would put coronaviru hoax bed open countri back normal,0
russia hoax wasnt hoax coronaviru hoax wasnt hoax trump stupid suck everyth,0
theview theview tattoo necessari idiot protest coronaviru hoax forc get tat say elig covid19 care protect caregiv,0
jsolomonreport better strong cuomo cuomo put new york 6 billion hole want trump bail trump bail debt prior coronaviru hoax potu hot mic yesterday 1 3 mortal rate like flu,0
realdonaldtrump great donald tweet ad votebluetosaveamerica also 42500 american die coronaviru hoax call also know hasnt hit curv yet coronaviru death toll,0
tuckfru02127277 itsjefftiedrich realdonaldtrump coronaviru hoax viru didnt exist exact thing use fals inform attack presid,0
republican governor amp senat member gop amp hero fight liber us state seen attend special meet trump report coronaviru hoax lectur 2 minut prais dear leader amp attende told applaud,0
realdonaldtrump get away coronaviru hoax right second fulli open countri hope also get away german nazi white supremaci fanat black supremacist god bless leav better,0
dwnew trump blame democrat late feb 28th creat coronaviru hoaxso he contradict biden said need cdc ground china feb 25th trump lie,0
presssec oh like coronaviru hoax ya jerk,0
valu freedom life know epidemiologist learn coronaviru hoax fox reddit time sit back friend enjoy dunningkrug dun kruger dont know dont know pleas drink respons,0
djbrybear11 goplead senatedem housedemocrat pleas tell care act give 500000000000 corpor 1200 individu mani american lost job today 42400 american die coronaviru hoax,0
coronaviru hoax covidー19 lockdown,0
repdonbacon repdonbacon tell coronaviru hoax allow realdonaldtrump go ralli coronaviru flu democrat polit coronaviru ne02 dont give flyin f nebraska integr like annual mortal flu 23000 covid19240000 rate,0
realdonaldtrump democrat creat coronaviru hoax head injuri,0
leashless gavrielshaw countless sterilis program world coronaviru hoax,0
anoth bleed heart liber spread coronaviru hoax hurt trump,0
give bbc credenc amid coronaviru hoax acquaint fabric white helmet propaganda dont watch dont pay,0
lucielauri coronaviru hoax,0
coronaviru hoax,0
1 dem coronaviru hoax 2 fox news he alreadi express frustrat repeatedli,0
karen tell doctor coronaviru hoax coronavirususa,0
realdonaldtrump repdancrenshaw notic everi trumplov stayathomeorderprotest get deathli ill coronaviru hoax dont expect someon husbandwif fathermoth sondaught take care made disobedi sickb lie selfishzombi,0
davidcorndc mayb trump support hold ralli get togeth sing song trump shake hand hug kiss laugh coronaviru hoax like megachurch trumpgod protect us yeah that ticket,0
realdonaldtrump bretbaier rememb first thing said coronaviru hoax,0
realdonaldtrump foxnew rememb time didnt wast time coronaviru hoax,0
realdonaldtrump foxnew like coronaviru hoax,0
realdonaldtrump foxnew hey impeach hox like coronaviru hoax real,0
timjdillon friend sold treatment netflix send video ventil father laugh read know hard get boomer ventil laugh anyth isnt coronaviru hoax tim,0
bobboudrot didnt hasnt lock countrygovernor use constitut prerog trump fox news pander base minim sever sarcast bash fake news liber coronaviru hoax,0
