input,output
covid-fake-news: daili updat publish state report 727k test 39k case 475 death hospit lowest level sinc june 30,1
covid-fake-news: photo gone viral social media show militari convoy transport peopl die covid19 pandem itali,0
covid-fake-news: rt base current know covid19 transmiss primarili occur peopl show symptom also happen,1
covid-fake-news: bill gate predict coronaviru,0
covid-fake-news: report death also low today 629 number keep 7day averag fall 1000,1
covid-fake-news: although still face mani challeng encourag progress made new viru 8 month nation uniti global solidar end covid19 pandem,1
covid-fake-news: luckili sir peopl 95 suffer covid cours mild would heal even without take anyth unlucki 5 actual suffer sever covid ard catastroph coronil help sure,0
covid-fake-news: polic offic bihar hajipur jail affect coronaviru,0
covid-fake-news: final stage ad partner encourag pharmaceut tech compani join initi help peopl reduc risk covid19 lead healthier live notobacco,1
covid-fake-news: model estim louisiana high posit test rate near full icu capac louisiana elev risk base reopeningsaf metric learn,1
covid-fake-news: photo sever peopl lie ground middl street allegedli china,0
covid-fake-news: rt cdc recommend use eparegist household disinfect protect viru caus covid19 visit,1
covid-fake-news: itali regist 4200 new recov case coronaviru 24 hour,0
covid-fake-news: dr vk sriniva vice presid bharat biotech take coronaviru vaccin clinic trial first person india take vaccin develop team bharat biotech,0
covid-fake-news: maximum suppress strategi say wale cautiou govern westminst approach covid19 need go revers restrict get latest coronaviru updat,1
covid-fake-news: percent posit critic import covid19 metric flip fraction help us commun persuas explain testsperposit valuabl metric,1
covid-fake-news: one new zealand receiv hospitallevel care covid19 yesterday laboratori complet 1754 test bring total number test complet date 455677,1
covid-fake-news: covid19 coronaviru coronaoutbreak 10 toilet roll rob bastard asham canon park newsag disgust covid19uk panicbuy londonlockdown wereinthistogeth ukcoronaviru,0
covid-fake-news: donald trump claim upplay serious coronaviru pandem despit admit earlier year want alway play,1
covid-fake-news: sinc coronaviru 50 drop pediatr ed visit t1d among commonli delay diagnos,1
covid-fake-news: your correct rt becom harder maintain case becom low current work improv metric better measur contain,1
covid-fake-news: one remain signific cluster still classifi open st margaret hospit amp rest home auckland yesterday lab complet 6273 test bring total complet date 327460 much higher last week,1
covid-fake-news: covid19 coronaviru coronavirusupd wuhan local claim coronaviru kill 42000 peopl citi alon ten time nation figur claim chines author,0
covid-fake-news: dead bodi wrap white cloth peopl die covid19 osmania hospit citi hyderabad india,0
covid-fake-news: sinc 9th june roll test manag isol facil around day 3 12 peopl stay suggest everyon also test arriv pleas know everyon arriv border goe health screen,1
covid-fake-news: covid19 updat today three new case covid19 report nz first time six histor case report made one confirm case date back februari five probabl histor case connect case also date back februari,1
covid-fake-news: 200 new case covid19 regist lithuania peopl cleans bleach vilniu intern airport taken small tenttown nearbi,0
covid-fake-news: indiafightscorona india per day test capac cross 10 lakh test 1016920 test conduct last 24 hour weekli averag test multipli 4 time sinc first week januari 2020 staysaf indiawillwin,1
covid-fake-news: extraordinari time measur releas covid19 patient curb social gather donaldtrump coronaviru,0
covid-fake-news: 48 covid19 posit patient jaamat found delhi sultanpuri area india,0
covid-fake-news: peopl may coronaviru requir selfisol law refus face fine 10000 england new rule work read,1
covid-fake-news: video show clash aros pari new coronaviru detect streetwash water,0
covid-fake-news: vaccin new coronaviru exist sinc 2001,0
covid-fake-news: _an imag claim chroma screen panel use make coronaviru deaths_,0
covid-fake-news: june 9 almost 2 million covid19 case report us 37 state jurisdict report 10000 case continu slow spread wear cloth face cover wash hand often,1
covid-fake-news: big studi find correspond relationship covid vitamin level patient,0
covid-fake-news: claim india case growth peak earli may reduc 0 may 16 said vk paul covid19 empow group 1 april 24 fact 53 day sinc countrywid lockdown case risen gt3000day week,0
covid-fake-news: understand sever covid surg unit state need data death lag also need hospit data spotti spring data much complet explain,1
covid-fake-news: 3 stage covid brain damag identifi,1
covid-fake-news: sever dozen volunt spent last 5 day evalu new data white paper produc,1
covid-fake-news: today follow district report highest cumul death due covid19 maharashtra mumbai 6549 thane 2754 pune 2342 jalgaon 558 solapur 532 covid__19 covid covid_19 covidー19 coronavirusindia covidupd coronaviru,1
covid-fake-news: viru bless suck clickhol anonym collabor,0
covid-fake-news: rt domest aviat oper soar higher nearli 142000 passeng took sky across countri 6th septemb,1
covid-fake-news: squeez hot lemon water cure corona viru infect,0
covid-fake-news: hydrabad hungri jobless youth pour petrol put,0
covid-fake-news: _a meme claim bill gate expel india leav 47000 perman disabl disabl children direct result polio vaccine_,0
covid-fake-news: put nation lockdown stayathom order like hous arrest slaveri differ kind restraint greatest intrus civil liberti american histori,0
covid-fake-news: know delay travel slowthespread covid19 check common situat talk healthcar provid unsur whether appli travel companion,1
covid-fake-news: neighborhood sign ask medic staff go home stay elsewher spain,0
covid-fake-news: cocain protect coronaviru,0
covid-fake-news: two coronaviru case bovalino reggio calabria itali,0
covid-fake-news: cindi mccain appoint joe biden transit team us veteran widow identifi w biden deep corrupt tie ccpadversari launch bioweaponcovid19 american soil kill thousand other face,0
covid-fake-news: herd immun strategi uneth unlik success uk warn scientist long covid suffer call recognit,0
covid-fake-news: six month covid plandem bill gate negoti 100 billion contact trace deal democrat congressman sponsor bill,0
covid-fake-news: get coronaviru chines food simpl cure gargl bleach,0
covid-fake-news: man feel eye pain exactli 45 second read coronaviru symptom,0
covid-fake-news: total number confirm case covid19 remain 1458 number report world health organ yesterday laboratori process 7360 test bring total number test complet date 897077,1
covid-fake-news: daili 4pm updat live weve track 4889 peopl test total,1
covid-fake-news: report recoveri 684 covid19 patient manag commun line new case manag guidelin breakdown case state found via takerespons,1
covid-fake-news: doctor oper took kidney covid patient,0
covid-fake-news: 14 second round countrywid serosurvey led icmr success complet final phase analysi survey underway offer comparison result first survey indiafightscovid19,1
covid-fake-news: covid19 futur vaccin come id mark id tell everyon free covid,0
covid-fake-news: suggest trump urg sick peopl get vote covid19 pandem,0
covid-fake-news: herman cain onetim republican presidenti candid die colon cancer covid19,0
covid-fake-news: chairman british medic associ dr chaand nagpaul say wear face mask extrem import explain prevent 80 percent viru spread one person kayburley,1
covid-fake-news: drew differ protest polic brutal protest earlier spring oppos mask mandat socialdistanc rule,1
covid-fake-news: today 10 peopl hospit covid19 three peopl auckland citi hospit four peopl middlemor two peopl north shore hospit one person waikato hospit new person auckland citi hospit link commun cluster,1
covid-fake-news: _american scientist develop cure coronavirus_,0
covid-fake-news: children taken away covid test without parent consent uk fake,0
covid-fake-news: much wanna bet cure coronaviru diseas covid19 ask make sure get credit come magic cure,0
covid-fake-news: older adult appear twice like seriou covid19 ill take everyday precaut reduc risk exposur avoid close contact peopl sick wash hand often avoid touch face nose amp eye,1
covid-fake-news: articl publish websit call inventivacoin claim prime minist narendra modi like announc emerg india articl 360 financi emerg,0
covid-fake-news: news manchest unit fan wonder global coronaviru pandem could prevent liverpool win leagu,0
covid-fake-news: rt stay home best way slow spread covid19 hard remain apart love one challengi,1
covid-fake-news: accord civil registri record number respiratori syndrom death decreas increas 2019 2020 ceará brazil time period consid march 16 may 10,0
covid-fake-news: thought count 6600 new test today 1 wa account nearli 30 report test us report 4 pm et yesterday 2 ny report total test last night first time,1
covid-fake-news: state reactiv emerg plan covid19 crisi care delay elect surgeri,1
covid-fake-news: 8 aug 2020 715pm tamilnadu test 3041529 person 3155619 sampl covid19 covid__19 covid covid_19 covidー19 covid19india covidupd coronaviru coronaupd coronavirusindia coronavirusupd coronaviruspandem,1
covid-fake-news: coronavirusupd india achiev record number 1206806 covid19 test singl day septemb 19 2020 indiafightscorona indiawillwin togetheragainstcovid19,1
covid-fake-news: chines presid xi jinp urg african reject coronaviru vaccin kill anim test,0
