input,output
coaid: msgibby077 cvcarlson gop flotu ask melania pleas porn may help cheer america coronaviru hoax,0
coaid: coloradodavidsu midwest_sarah happi birthday melania pleas porn may help cheer america coronaviru hoax,0
coaid: gopchairwoman kimguilfoyl flotu ronna ask melania pleas porn help cheer america coronaviru hoax ronna could porn melania,0
coaid: scottadamssay speak hoax let factual talk coronaviru hoax scott viru hoax rather respons hoax hoax next coronavaccin hoax billgateswhonihcdcgov,0
coaid: realdonaldtrump ye fuck coronaviru hoax exact word,0
coaid: watch lyingtrump video talk coronaviru hoax lysoltrump,0
coaid: neo_cortex_phd bennettjohnt briankarem yoyo back coronaviru hoax stupid guess got pr firm fox news,0
coaid: realdonaldtrump correct never said word pandem hoax said coronaviru new dem hoax 1st russia russia hoax 2nd impeach hoax get readi 3rd coronaviru hoax,0
coaid: bobbybalmor im quit surpris hasnt jump coronaviru hoax bandwagon certainli tick box ilk,0
coaid: need stop use expert model start use walmart modelbecaus walmart pack everyday curv flat everyday open stop talk coronaviru hoax lock corrupt let vote trump 2020 great awaken come,0
coaid: alyssa_milano realdonaldtrump okay idiot alyssa post video prove presid trump call coronaviru hoax thank mean trump support apolog,0
coaid: seanhann mani stori coronaviru hoax mayb give truth courtesi,0
coaid: coronaviru hoax downplay pay,0
coaid: emerg report coronaviru hoax end human civil,0
coaid: make lysol great put jare charg coronaviru hoax,0
coaid: emerg report coronaviru hoax end human civil saynotobillg nonewnorm covid19 coronaviru plandem scamdem fakedem jailbillg fuckbillg bigtechisevil 5g crypto id2020 agenda2030 depopul wakeup,0
coaid: trumpcokehabit thehil ingrahamangl tell 2 week crack coronaviru hoax would inescap know,0
coaid: realdonaldtrump ye russian hoax coronaviru hoax unquot u lie anyth everyth mr drink clorox,0
coaid: emerg report coronaviru hoax end human civil,0
coaid: emerg report coronaviru hoax end human civil break news newswar share link give globalist,0
coaid: real_defend realdonaldtrump video liter say democrat first russian hoax state fake perfect call hoax coronaviru hoax pleas explain u interpret anyth els suppos could sarcast lol,0
coaid: airvooocht got mix interest presid trump speach present exampl coronaviru hoax howev potu call dem hoax obviou come smarter,0
coaid: fred_guttenberg wonder mani peopl audienc know someon die coronaviru hoax,0
coaid: realdonaldtrump said coronaviru hoax ralli,0
coaid: trump say dem polit epidem hoax said dem polit coronaviru hoax amp went say epidem control 15 case word truth matter trump matter trumpliespeopledi,0
coaid: psychologist psychiatrist coronaviru hoaxinthistogeth dr kaufman return covid still hoax via youtub,0
coaid: purgii pantomath__ funder 2 corrupt vp biden say wasnt anyth coronaviru despit fact start take action mid jan coronaviru hoax call coronaviru hoax hoax,0
coaid: realdonaldtrump newsflash tape coronaviru hoax ralli,0
coaid: puestoloco coronaviru hoax current featur 52000 dead american,0
coaid: realdonaldtrump that lie ralli call coronaviru hoax,0
coaid: realdonaldtrump moron trump want believ flagrant lie eye ear saw heard spoke coronaviru hoax continu america risk satisfi narcissist ego self obvious mental sick man 25th amend time,0
coaid: pearlqueen18 oh one trump sheepdrunk fox news coronaviru hoax,0
coaid: realdonaldtrump call coronaviru hoax,0
coaid: anoth whistleblow frontlin respiratori therapist step forward expos mani aspect fakeri coronaviru hoaxbut surpris themtub delet video covid_19 psyop plandemic2020 scamdem,0
coaid: maoistrebelnew j post fake news im sure he selfisol believ coronaviru hoax,0
coaid: emerg report coronaviru hoax end human civil choreograph pandem scare meant destroy populist upris establish nwo anonym realnew coronaviru,0
coaid: nightlypolit ye kayliar know like bothersom sprinkl statist coronaviru hoax,0
coaid: newtgingrich hoax like coronaviru hoax,0
coaid: anoth nurs give testimoni coronaviru hoax state surplu unus ventil nurs health staff report hospit empti filmyourhospit coronavirushoax boogaloo,0
coaid: benoit1184 global food crisi result trade restrict lockdown back coronaviru hoax mani peopl food crisi send earli death hoax never commun health control opportun engag repress,0
coaid: realdonaldtrump actual saw tv say coronaviru hoax downplay viru say noth also said wont come herey say fake news network blow proport nope said border close china nope,0
coaid: potu govmurphi seanhann ingraham tuckercarlson evid coronaviru hoax fulli expos must stop mr presid,0
coaid: emerg report coronaviru hoax end human civil,0
coaid: nytscienc susan_rac that hospitalis patient percentag patient die without prexist condit absolut miniscul 150 american die cov19 comorbid 16697 that 01 time end coronaviru hoax,0
coaid: thebeatwithari davidfrum 2020 elect rig democrat hadnt creat coronaviru hoax id head reelect donald j trump,0
coaid: emerg report coronaviru hoax end human civil,0
coaid: emerg report coronaviru hoax end human civil,0
coaid: emerg report coronaviru hoax end human civil,0
coaid: great mayoroflasvega carolyn goodman proudli offer great citi proof coronaviru hoax perhap arrang real unbias test presid realdonaldtrump bleach theori,0
coaid: emerg report coronaviru hoax end human civil,0
coaid: emerg report coronaviru hoax end human civil,0
coaid: coronaviru hoax msm wont tell norahodonnel exampl real report might tri sometim,0
coaid: emerg report coronaviru hoax end human civil choreograph pandem scare meant destroy populist upris establish nwo,0
coaid: oneunderscore__ yea mani peopl ingest household cleaner daili without coronaviru hoax go mani would talk ingest household cleaner normal nonviru day mean isnt ingest household cleaner normal heart attack car wreck ill wait,0
coaid: emerg report coronaviru hoax end human civil issu,0
coaid: emerg report coronaviru hoax end human civil,0
coaid: mcclatchydc carri confeder flag ar15 ralli mean mix bleach ammonia breath deepli sanit lung prevent coronaviru hoax ever harm,0
coaid: emerg report coronaviru hoax end human civil,0
coaid: emerg report coronaviru hoax end human civil,0
coaid: emerg report coronaviru hoax end human civil,0
coaid: infowar report emerg report coronaviru hoax end human civil,0
coaid: emerg report coronaviru hoax end human civil bannedvideo newswarscom covid19 coronaviru billgatesviru timetoopen,0
coaid: seanhann realdonaldtrump isnt rich come king coronaviru hoax hoax anytim peopl chang stori pretend like didnt,0
coaid: lorensethc sethabramson rememb coronaviru hoax invent hurt presid wonder happen one fox news quick sponsor disbelief scienc,0
coaid: emerg report coronaviru hoax end human civil bannedvideo infowar,0
coaid: seanhann russia collus hoax presum that like coronaviru hoax fool simpli disgust,0
coaid: axjnew 50000 dead coronaviru hoax,0
coaid: coronaviru hoax expos south africa via youtub,0
coaid: crazytown amend 25 russia hoax impeach coronaviru hoax still race reelect tri disinfect uv,0
coaid: northmantrad scientificecon market drive economi collaps inevit time coronaviru hoax,0
coaid: im wonder biblic 144000 allegor refer number peopl awak coronaviru hoax,0
coaid: enlight3nedgeek trump everyon involv 5g weaponri coronaviru hoax tweet mani time system totalitarian parti unit state code titl 8 1101 37ab lot follow cant handl whole truth yeah trump part whole thing,0
coaid: u stupid democrat need 2 b proud r geniu presid he found cure 2 coronaviru hoax gotta inject disinfect amp burn r skin n sun r salvat clorox lysol dont worri poison skin cancer christian r immun mark 1618,0
coaid: agwillliambarr tex_968 proof coronaviru hoax,0
coaid: aoc mistakenli out democrat congress ask peopl go back work isnt purpos coronaviru hoax forc everyon insid perpetu like said weve,0
coaid: inject bori johnson sweat prove coronaviru hoax,0
coaid: coronaviru fals flag oper involv entir swamp give takeoff runway narr everi agenc state govern would takeoff fli narr coronaviru hoax remind fals flag lead syrian cruis middl strike,0
coaid: donaldjtrumpjr oh pleas daili wire potu bone spur actual destroy america allow covid19 total infect us jan feb 12 march busi crow coronaviru hoax anyth,0
coaid: foxnew respons mani death fan lie miracl drug coronaviru hoax seanhann judgejeanin ingrahamangl blood hand,0
coaid: rememb announc follow trump foxnew disput coronaviru hoax us cdc warn disrupt everyday life spread coronaviru,0
coaid: coronaviru hoax,0
coaid: wonderstub acosta sourc trump he lie year laugh way bank sourc doesnt make right like coronaviru hoax peopl pathet,0
coaid: dem start russian collus hoax putin sat laugh us coronaviru hoax presid trump fell hoax listen deep stater china hope total ruin economi li xi ping laugh us,0
coaid: dagenmcdowel melissaafr dem start russian collus hoax putin sat laugh us coronaviru hoax presid trump fell hoax listen deep stater china hope total ruin economi li xi ping laugh us,0
coaid: realdonaldtrump coronaviru hoax,0
coaid: msnbc let maga ralli imagin cult follow look gather close around hoopin hollar scream coronaviru hoax step front protect bubbl tell he one,0
coaid: wonderclutz txhighdudgeon stevedeaceshow deac relinquish credibl call coronaviru hoax whine media host intellectu bereft talk point perman outrag victim right get natur old listen would resent,0
coaid: _alexhirsch lunat push coronaviru hoax peopl realli die,0
coaid: think good two part seri coronaviru hoax fauci lockdownextens sunris trump coronahoax auspol gateshack cuomo contacttrac covid19 covidー19 coronavirusupd coronacrisi billgat hongkong earthday,0
coaid: ye base think he victim coronaviru hoax one die fake,0
coaid: russia hoax hoax coronaviru hoax,0
coaid: heard conspiraci theori news media behind coronaviru hoax okay must miss secret meet,0
coaid: coronaviru hoax via youtub,0
coaid: empti hospit massiv amount layoff coronaviru hoax found five nurs will shed crocodil tear continu push lowest death toll cold season influenza common cold,0
coaid: beckybunzi actual dig specimen grave hole place specimen healthi american citizen die coronaviru hoax,0
coaid: scottpresl joebiden im windmil cancer survivor rake forest floor spare time sinc coronaviru hoax contain amp disappear like magic like russia hoax putin particip joe biden say moon plaid still vote trumpviru,0
coaid: must watch video dr buttar expos coronaviru hoax detail indepth eyeopen informationit time dr everywher speak,0
coaid: well today earth day amp coronaviru hoax look like demorat back old bag trick pull climat chang hoax like bad made tv movi abcnetwork keep play,0
coaid: coronaviru hoax,0
coaid: coronaviru hoax work goal destroy campaign donald trump allow hold anoth ralli theyv succeed crash economi ice cake democrat,0
coaid: conlaw60654 funder senatemajldr devinnun mattgaetz lindseygrahamsc surviv coronaviru hoax call prime exampl put parti countri ridicul extrem look liketrumpmad,0
coaid: repleezeldin realdonaldtrump whitehous trump final take step combat coronaviru hoax,0
coaid: would better advis sue presid govern talk coronaviru hoax missouri su china coronaviru impact,0
coaid: coronaviru hoax govern love crise,0
coaid: marcuslemoni think found coronaviru hoax,0
coaid: kiers02017542 told follow fire dem push coronaviru hoax complain figur speech,0
coaid: erictrump realdonaldtrump restart america restart world stop coronaviru hoax,0
coaid: sbg1 stage 1 go bowl exercis right stage 2 drink much bowl alley bar celebr stage 3 get drunk tattoo remind coronaviru hoax,0
coaid: forgotten long took gop act give 911 first respond due realli think give fuck first respond front line coronaviru hoax,0
coaid: kuhnhal coronaviru hoax pleas explain mean,0
coaid: starrynight620 bikachic1 the_resistor sexcounsel realdonaldtrump ummm ye version cover excus realiz bs sell wasnt bought new hoax democrat hoax like russian hoax like impeach hoax coronaviru hoax go watch last hate ralli well wait,0
coaid: invis enemi coronaviru hoax spread uncontrol realdonaldtrump see thing need wide avail test order loosen controlswhi hard focu,0
coaid: coronaviru hoax,0
coaid: klglass2 mitchellvii bill mitchel solicit donat keep dead state afloat wouldnt someth coronaviru hoax kill,0
coaid: davemixon brought coronaviru hoax,0
coaid: kyledcheney top coronaviru hoax trump barr continu lie russian hoax appar realiti hoax,0
coaid: highwiretalk spread ice coronaviru hoax,0
coaid: think crossfir hurrican fall well behind coronaviru hoax long list greatest polit scam american histori,0
coaid: repdougcollin even better idea would put coronaviru hoax bed open countri back normal,0
coaid: russia hoax wasnt hoax coronaviru hoax wasnt hoax trump stupid suck everyth,0
